q,F_star_step3,F_star_step4,F_star_4qubit,P_success_star_4qubit
0.1765,nan,0.557016844776356,0.555168664666893,0.30407798478469455
0.17675,nan,0.5556102832990875,0.5521334527235369,0.30295039503432164
0.177,nan,0.5541904524210617,0.5489956664031578,0.30180135873775
0.17725,nan,0.5527569495579794,0.5457446529601574,0.30062850481742237
0.1775,nan,0.5513093513427824,0.5423677687899024,0.29942901673645145
0.17775,nan,0.5498472120908738,0.5388498162056581,0.29819950625320296
0.178,nan,0.548370062116455,0.5351722572311901,0.2969358371571335
0.17825,nan,0.5468774058819378,0.5313120860069125,0.2956328724168049
0.1785,nan,0.5453687199597583,0.5272401590718612,0.2942840996915095
0.17875,nan,0.5438434507827965,0.5229186263539762,0.29288105504680667
0.179,nan,0.5423010121559887,0.5182967891246533,0.29141239365434907
0.17925,nan,0.5407407824973908,0.5133040186478056,0.2898623008029646
0.1795,nan,0.5391621017718423,0.5078366971487529,0.2882075611917755
0.17975,nan,0.5375642680743219,0.5017315435801273,0.2864115720229056
0.18,nan,0.5359465338127899,0.4947025047126464,0.28441017716918354
0.18025,nan,0.5343081014316052,0.4861519294591782,0.2820692790754053
0.1805,nan,0.5326481186060766,0.474264607324818,0.2789814566778292
0.18075,nan,0.5309656728259341,nan,nan
0.181,nan,0.5292597852700015,nan,nan
0.18125,nan,0.5275294038552898,nan,nan
0.1815,nan,0.5257733953203019,nan,nan
0.18175,nan,0.5239905361733177,nan,nan
0.182,nan,0.5221795023001943,nan,nan
0.18225,nan,0.5203388569807872,nan,nan
0.1825,nan,0.5184670370056259,nan,nan
0.18275,nan,0.5165623365112705,nan,nan
0.183,nan,0.514622888058773,nan,nan
0.18325,nan,0.5126466403578542,nan,nan
0.1835,nan,0.5106313318801101,nan,nan
0.18375,nan,0.5085744593942034,nan,nan
0.184,nan,0.5064732401750451,nan,nan
0.18425,nan,0.5043245662594724,nan,nan
0.1845,nan,0.5021249486017021,nan,nan
0.18475,nan,0.4998704482614893,nan,nan
0.185,nan,0.497556590743506,nan,nan
0.18525,nan,0.4951782581537619,nan,nan
0.1855,nan,0.49272955172035265,nan,nan
0.18575,nan,0.4902036140727486,nan,nan
0.186,nan,0.4875923958733935,nan,nan
0.18625,nan,0.4848863438985203,nan,nan
0.1865,nan,0.4820739756147919,nan,nan
0.18675,nan,0.4791412852808048,nan,nan
0.187,nan,0.4760708920632965,nan,nan
0.18725,nan,0.47284077836082294,nan,nan
0.1875,nan,0.46942234810740796,nan,nan
0.18775,nan,0.46577729501399967,nan,nan
0.188,nan,0.46185224564099925,nan,nan
0.18825,nan,0.4575688729340009,nan,nan
0.1885,nan,0.45280367896440726,nan,nan
0.18875,nan,0.44734007355136146,nan,nan
0.189,nan,0.4407245003438255,nan,nan
0.18925,nan,0.43157004774393654,nan,nan
0.1895,nan,nan,nan,nan
0.18975,nan,nan,nan,nan
0.19,nan,nan,nan,nan
0.19025,nan,nan,nan,nan
0.1905,nan,nan,nan,nan
0.19075,nan,nan,nan,nan
0.191,nan,nan,nan,nan
0.19125,nan,nan,nan,nan
0.1915,nan,nan,nan,nan
0.19175,nan,nan,nan,nan
0.192,nan,nan,nan,nan
0.19225,nan,nan,nan,nan
0.1925,nan,nan,nan,nan
0.19275,nan,nan,nan,nan
0.193,nan,nan,nan,nan
0.19325,nan,nan,nan,nan
0.1935,nan,nan,nan,nan
0.19375,nan,nan,nan,nan
0.194,nan,nan,nan,nan
0.19425,nan,nan,nan,nan
0.1945,nan,nan,nan,nan
0.19475,nan,nan,nan,nan
0.195,nan,nan,nan,nan
0.19525,nan,nan,nan,nan
0.1955,nan,nan,nan,nan
0.19575,nan,nan,nan,nan
0.196,nan,nan,nan,nan
0.19625,nan,nan,nan,nan
0.1965,nan,nan,nan,nan
0.19675,nan,nan,nan,nan
0.197,nan,nan,nan,nan
0.19725,nan,nan,nan,nan
0.1975,nan,nan,nan,nan
0.19775,nan,nan,nan,nan
0.198,nan,nan,nan,nan
0.19825,nan,nan,nan,nan
0.1985,nan,nan,nan,nan
0.19875,nan,nan,nan,nan
0.199,nan,nan,nan,nan
0.19925,nan,nan,nan,nan
0.1995,nan,nan,nan,nan
0.19975,nan,nan,nan,nan
0.2,nan,nan,nan,nan
