eps,F_in,p_star_replace,p_star_pauli,weak_noise_slope_K
0.744,0.44199999999999995,0.17769596017300127,0.16658996266218867,1.4609014498400272
0.746,0.4405,0.17766306100644863,0.1665591196935456,1.4541832263963062
0.748,0.43900000000000006,0.1776281064727973,0.1665263498182475,1.4473638436162526
0.75,0.4375,0.1775910934191123,0.16649165008041777,1.440443213296399
0.752,0.43599999999999994,0.177552018610507,0.16645501744735033,1.4334212668109945
0.754,0.4345,0.17751087872965782,0.1664164488090542,1.4262979554222344
0.756,0.43300000000000005,0.1774676703763057,0.1663759409777866,1.4190732505873442
0.758,0.4315,0.17742239006674726,0.16633349068757555,1.4117471442622842
0.76,0.42999999999999994,0.1773750342333144,0.16628909459373226,1.4043196492018262
0.762,0.4285,0.17732559922384128,0.1662427492723512,1.396790799255765
0.764,0.42700000000000005,0.1772740813011201,0.1661944512198001,1.3891606496610114
0.766,0.4255,0.177220476642345,0.16614419685219844,1.381429277329316
0.768,0.42399999999999993,0.1771647813385435,0.16609198250488452,1.3735967811303809
0.77,0.4225,0.1771069913939949,0.16603780443187022,1.3656632821700936
0.772,0.42100000000000004,0.17704710272563767,0.16598165880528531,1.357628924063633
0.774,0.4195,0.17698511116246257,0.16592354171480866,1.3494938732031936
0.776,0.4179999999999999,0.1769210124448939,0.165863449167088,1.3412583190200549
0.778,0.4165,0.176854802224157,0.1658013770851472,1.3329224742407588
0.78,0.41500000000000004,0.1767864760616334,0.1657373213077813,1.3244865751371058
0.782,0.4135,0.1767160294282017,0.1656712775889391,1.3159508817697316
0.784,0.4119999999999999,0.1766434577035647,0.16560324159709192,1.3073156782249855
0.786,0.4105,0.17656875617556353,0.1655332089145908,1.298581272844858
0.788,0.40900000000000003,0.17649192003947747,0.16546117503701013,1.289747998449682
0.79,0.4075,0.1764129443973088,0.165387135372477,1.2808162125533582
0.792,0.4059999999999999,0.17633182425705385,0.16531108524098798,1.2717862975708354
0.794,0.40449999999999997,0.1762485545319599,0.1652330198737124,1.262658661017576
0.796,0.403,0.1761631300397657,0.16515293441228035,1.2534337357007614
0.798,0.40149999999999997,0.17607554550192825,0.16507082390805775,1.2441119799019615
0.8,0.3999999999999999,0.17598579554283345,0.16498668332140637,1.2346938775510203
0.802,0.39849999999999997,0.17589387468899137,0.1649005075209294,1.2251799383908952
0.804,0.397,0.1757997773682158,0.16481229128270233,1.2155706981331968
0.806,0.39549999999999996,0.17570349790878728,0.16472202928948806,1.205866718604179
0.808,0.3939999999999999,0.17560503053860055,0.16462971612993801,1.1960685878809199
0.81,0.39249999999999996,0.1755043693842943,0.16453534629777591,1.1861769204174626
0.812,0.391,0.17540150847036534,0.1644389141909675,1.1761923571606536
0.8140000000000001,0.38949999999999996,0.175296441718264,0.1643404141108725,1.166115565655458
0.8160000000000001,0.3879999999999999,0.17518916294547393,0.1642398402613818,1.1559472401394937
0.8180000000000001,0.38649999999999995,0.1750796658645724,0.16413718674803662,1.1456881016265705
0.8200000000000001,0.385,0.17496794408227392,0.1640324475771318,1.135338897979
0.8220000000000001,0.38349999999999995,0.17485399109845484,0.1639256166548014,1.1249004039684454
0.8240000000000001,0.3819999999999999,0.17473780030515937,0.1638166877860869,1.1143734213251064
0.8260000000000001,0.38049999999999995,0.17461936498558658,0.16370565467398743,1.1037587787750198
0.8280000000000001,0.379,0.1744986783130586,0.16359251091849245,1.0930573320652663
0.8300000000000001,0.37749999999999995,0.1743757333499692,0.16347725001559613,1.0822699639768887
0.8320000000000001,0.3759999999999999,0.1742505230467108,0.16335986535629138,1.0713975843253256
0.8340000000000001,0.37449999999999994,0.1741230402405837,0.16324035022554723,1.060441129948167
0.836,0.373,0.17399327765468312,0.16311869780126542,1.0494015646800636
0.838,0.37150000000000005,0.1738612278967649,0.16299490115321708,1.0382798793145993
0.84,0.37,0.1737268834580916,0.16286895324196088,1.027077091552981
0.842,0.36850000000000005,0.1735902367122542,0.16274084691773832,1.015794245939369
0.844,0.367,0.173451279913974,0.16261057491935063,1.0044324137827128
0.846,0.36550000000000005,0.1733100051978811,0.16247812987301352,0.9929926930649414
0.848,0.364,0.17316640457726895,0.16234350429118966,0.981476208335385
0.85,0.36250000000000004,0.17302046994282694,0.16220669057140025,0.9698841105912936
0.852,0.361,0.17287219306134877,0.16206768099501448,0.958217577144354
0.854,0.35950000000000004,0.17272156557441556,0.1619264677260146,0.946477811473082
0.856,0.358,0.17256857899705633,0.16178304280974032,0.9346660430610193
0.858,0.35650000000000004,0.17241322471637993,0.1616373981716062,0.9227835272206267
0.86,0.355,0.17225549399018594,0.16148952561579932,0.9108315449028198
0.862,0.35350000000000004,0.17209537794554394,0.16133941682394745,0.8988114024920746
0.864,0.352,0.1719328675773517,0.16118706335376723,0.8867244315870537
0.866,0.35050000000000003,0.1717679537468617,0.16103245663768284,0.874571988766715
0.868,0.349,0.17160062718018293,0.1608755879814215,0.8623554553418683
0.87,0.34750000000000003,0.17143087846675245,0.1607164485625804,0.8500762370921708
0.872,0.346,0.17125869805778032,0.16055502942916905,0.8377357639885458
0.874,0.34450000000000003,0.1710840762646622,0.16039132149812083,0.825335489901043
0.876,0.34299999999999997,0.1709070032573664,0.160225315553781,0.812876892292147
0.878,0.3415,0.1707274690627849,0.16005700224636085,0.8003614718955734
0.88,0.33999999999999997,0.17054546356305936,0.15988637209036816,0.7877907523805939
0.882,0.3385,0.17036097649386953,0.1597134154630027,0.7751662800019449
0.884,0.33699999999999997,0.17017399744269499,0.15953812260252656,0.7624896232353882
0.886,0.3355,0.169984515847038,0.15936048360659813,0.7497623723990104
0.888,0.33399999999999996,0.16979252099261918,0.1591804884305805,0.7369861392603491
0.89,0.3325,0.16959800201153202,0.15899812688581128,0.7241625566294562
0.892,0.33099999999999996,0.16940094788036908,0.158813388637846,0.7112932779380241
0.894,0.3295,0.16920134741830598,0.15862626320466186,0.6983799768046972
0.896,0.32799999999999996,0.1689991892851554,0.15843673995483318,0.6854243465867292
0.898,0.3265,0.16879446197937684,0.1582448081056658,0.6724280999181349
0.9,0.32499999999999996,0.1685871538360562,0.1580504567213027,0.6593929682345177
0.902,0.3235,0.1683772530248378,0.15785367471078543,0.6463207012847545
0.904,0.32199999999999995,0.16816474754782623,0.1576544508260871,0.6332130666297416
0.906,0.3205,0.16794962523743828,0.15745277366009838,0.6200718491284091
0.908,0.31899999999999995,0.1677318737542218,0.15724863164458294,0.6068988504112355
0.91,0.3175,0.16751148058462625,0.15704201304808713,0.5936958883414962
0.912,0.31599999999999995,0.16728843303873459,0.15683290597381366,0.5804647964644986
0.914,0.3145,0.16706271824794752,0.1566212983574508,0.5672074234450682
0.916,0.31299999999999994,0.16683432316262584,0.15640717796496173,0.5539256324935626
0.918,0.3115,0.1666032345496838,0.15619053239032854,0.5406213007807008
0.92,0.30999999999999994,0.16636943899013976,0.15597134905325602,0.5272963188415082
0.922,0.3085,0.1661329228766132,0.15574961519682487,0.5139525899686914
0.924,0.30699999999999994,0.1658936724107785,0.15552531788510482,0.5005920295957687
0.926,0.3055,0.16565167360076374,0.15529844400071602,0.4872165646702883
0.928,0.30399999999999994,0.1654069122585031,0.15506898024234667,0.4738281330174847
0.93,0.3025,0.16515937399703023,0.15483691312221584,0.4604286826947312
0.932,0.30099999999999993,0.164909044227728,0.15460222896349501,0.4470201713371552
0.934,0.2995,0.164655908157511,0.15436491389766654,0.4336045654947996
0.936,0.29799999999999993,0.16439995078596528,0.15412495386184244,0.4201838399617157
0.9380000000000001,0.2965,0.1641411569024183,0.15388233459601713,0.40675997709738904
0.9400000000000001,0.29499999999999993,0.1638795110829616,0.1536370416402765,0.3933349661409054
0.9420000000000001,0.2935,0.1636149976874043,0.15338906033194155,0.3799108025182772
0.9440000000000001,0.2919999999999999,0.1633476008561737,0.15313837580266285,0.366489487143352
0.9460000000000001,0.2905,0.16307730450714375,0.15288497297544726,0.3530730257127419
0.9480000000000001,0.2889999999999999,0.16280409233241097,0.15262883656163528,0.33966342799521254
0.9500000000000001,0.2875,0.16252794779499136,0.1523699510578044,0.32626270711598443
0.9520000000000001,0.2859999999999999,0.16224885412546425,0.15210830074262274,0.31287287883640125
0.9540000000000001,0.2845,0.16196679431853506,0.15184386967362662,0.299495960829428
0.9560000000000001,0.2829999999999999,0.1616817511295373,0.15157664168394122,0.28613397195144974
0.9580000000000001,0.2815,0.16139370707085424,0.15130660037892585,0.27278893151084543
0.9600000000000001,0.2799999999999999,0.16110264440827624,0.15103372913275898,0.25946285853381423
0.962,0.27849999999999997,0.16080854515727194,0.15075801108494244,0.24615777102794362
0.964,0.277,0.16051139107919157,0.1504794291367421,0.2328756852440003
0.966,0.2755000000000001,0.16021116367738647,0.1501979659475498,0.21961861493644827
0.968,0.274,0.15990784419324594,0.14991360393116807,0.20638857062317492
0.97,0.27249999999999996,0.15960141360215788,0.14962632525202302,0.19318755884493355
0.972,0.271,0.15929185260937448,0.1493361118212886,0.18001758142499827
0.974,0.2695000000000001,0.15897914164580154,0.14904294529293893,0.1668806347295328
0.976,0.268,0.1586632608636892,0.14874680705970864,0.1537787089291765
0.978,0.26649999999999996,0.15834419013223627,0.1484476782489715,0.1407137872623497
0.98,0.265,0.15802190903310062,0.14814553971853184,0.12768784530078098
0.982,0.26350000000000007,0.15769639685581024,0.14784037205232212,0.11470285021775917
0.984,0.262,0.15736763259307926,0.14753215555601182,0.10176076005960995
0.986,0.26049999999999995,0.15703559493602404,0.14722087025252253,0.08886352302089759
0.988,0.259,0.15670026226926606,0.14690649587743693,0.07601307672384623
0.99,0.25750000000000006,0.15636161266594045,0.14658901187431916,0.06321134750247731
0.992,0.256,0.15601962388259388,0.14626839738993178,0.05046024969195169
0.994,0.25449999999999995,0.15567427335396383,0.1459446312693411,0.037761684923604245
0.996,0.253,0.155325538187641,0.14561769205091343,0.02511754142615229
0.998,0.25150000000000006,0.15497339515862288,0.14528755796120896,0.012529693333555733
