convention,eps,p,F_in,C_in,P_success,F_out,gain,purity_out,C_out,N_out,concurrence_gain,bell_leakage,trace_distance_to_ideal,min_eigenvalue
replace,0.0,0.195,0.9999999999999997,0.9999999999999994,0.5494394325015619,0.7602768705638046,-0.23972312943619511,0.5983399362830517,0.5205537411276093,0.26027687056380466,-0.4794462588723901,1.539571219348448e-17,0.23972312943619545,0.06598356946438205
replace,0.0,0.2,0.9999999999999997,0.9999999999999994,0.5418399999999999,0.7531743688173629,-0.24682563118263678,0.5887846616291499,0.506348737634726,0.253174368817363,-0.49365126236527346,1.0094298884994319e-16,0.24682563118263698,0.06810128451203298
replace,0.05,0.0,0.9624999999999996,0.9250000000000009,0.9268749999999994,0.9994942683749156,0.03699426837491604,0.9989888777691336,0.9989885367497422,0.49949426837491573,0.07398853674974126,2.420323080236825e-17,5.553825628556996e-17,0.0001685772083613868
replace,0.05,0.005,0.9624999999999996,0.9250000000000009,0.9123385185181204,0.994185931032106,0.031685931032106374,0.9884180237679723,0.9883718620642191,0.49418593103210606,0.06337186206421819,2.7689554220650384e-17,0.005308337342809553,0.0015117002485814809
replace,0.05,0.01,0.9624999999999996,0.9250000000000009,0.8980579718923744,0.9888146997312343,0.02631469973123468,0.9778005600002149,0.9776293994624663,0.48881469973123437,0.052629399462465365,5.773919178287702e-17,0.01067956864368133,0.0028773607393684226
replace,0.05,0.015,0.9624999999999996,0.9250000000000009,0.8840298570831128,0.9833806265649503,0.02088062656495071,0.967139264652521,0.9667612531299032,0.4833806265649505,0.04176125312990231,1.0636696833079476e-16,0.01611364180996519,0.004265684173116486
replace,0.05,0.02,0.9624999999999996,0.9250000000000009,0.8702507045559994,0.9778838034496969,0.015383803449697364,0.956437018941257,0.9557676068993981,0.47788380344969694,0.03076760689939717,5.68605002854672e-17,0.021610464925218564,0.00567678569421038
replace,0.05,0.025,0.9624999999999996,0.9250000000000009,0.8567170781127923,0.9723243635800022,0.009824363580002604,0.9456968068327659,0.9446487271600046,0.4723243635800025,0.019648727160003654,1.75253388282842e-17,0.027169904794913283,0.007110769564707254
replace,0.05,0.03,0.9624999999999996,0.9250000000000009,0.8434255747221243,0.966702482883712,0.004202482883712388,0.9349217145403141,0.9334049657674246,0.4667024828837121,0.008404965767423667,2.295865573641484e-17,0.03279178549120361,0.008567728622505516
replace,0.05,0.035,0.9624999999999996,0.9250000000000009,0.8303728243502847,0.9610183814747951,-0.0014816185252044534,0.924114929787074,0.9220367629495917,0.46101838147479535,-0.00296323705040924,1.0703939405193943e-16,0.038475886900120396,0.010047743732852792
replace,0.05,0.04,0.9624999999999996,0.9250000000000009,0.8175554897919994,0.9552723251001549,-0.0072276748998446605,0.9132797408247251,0.9105446502003105,0.45527232510015514,-0.014455349799690431,2.6838325049503322e-17,0.04422194327476061,0.011550883234118563
replace,0.05,0.045,0.9624999999999996,0.9250000000000009,0.8049702665012142,0.9494646265766601,-0.013035373423339491,0.902419535197547,0.8989292531533166,0.4494646265766602,-0.026070746846684312,9.869124217362974e-17,0.05002964179825546,0.013077202378838994
replace,0.05,0.05,0.9624999999999996,0.9250000000000009,0.7926138824218744,0.9435956472144158,-0.018904352785583778,0.8915377982422432,0.8871912944288325,0.4435956472144157,-0.037808705571168444,3.9408607128549583e-17,0.05589862116049989,0.014626742771115498
replace,0.05,0.055,0.9624999999999996,0.9250000000000009,0.7804830978187065,0.9376657982220744,-0.02483420177792517,0.8806381113141661,0.8753315964441498,0.43766579822207463,-0.049668403555851115,3.0613918160210477e-17,0.06182847015284104,0.016199531801531386
