circuit,n_cnot,case,case_kind,p_in_PhiP,p_in_PhiM,p_in_PsiP,p_in_PsiM,q,p_out_PhiP,p_out_PhiM,p_out_PsiP,p_out_PsiM,max_bell_offdiag,trace_weight,trace_weight_meaning,norm_err,min_bell_pop,backend_cross_check
Type3,16,random_boundary_15,random,0.0012358591121105155,0.3238414799272984,0.1782294372483853,0.4966932237122057,0.0,3.984267048242204e-06,0.273574404533885,0.08286466581619523,0.6435569453828713,3.833166839575006e-17,0.38334472225274663,parity_visibility,2.220446049250313e-16,3.984267048242204e-06,
Type3,16,random_boundary_15,random,0.0012358591121105155,0.3238414799272984,0.1782294372483853,0.4966932237122057,0.0001,0.00011352313561598543,0.2735578830257283,0.0829473397426467,0.6433812540960087,3.275048512266442e-17,0.38290827340677114,parity_visibility,3.3306690738754696e-16,0.00011352313561598543,
Type3,16,random_boundary_15,random,0.0012358591121105155,0.3238414799272984,0.1782294372483853,0.4966932237122057,0.001,0.0010980940117323575,0.27340951105436034,0.08369024356532537,0.6418021513685818,1.0234596794936498e-16,0.3790012021591027,parity_visibility,2.220446049250313e-16,0.0010980940117323575,
Type3,16,random_boundary_15,random,0.0012358591121105155,0.3238414799272984,0.1782294372483853,0.4966932237122057,0.005,0.005446095384539853,0.2727570677584768,0.08696675888112984,0.6348300779758533,5.575817566255242e-17,0.3620854989655349,parity_visibility,2.220446049250313e-16,0.005446095384539853,
Type3,16,random_boundary_15,random,0.0012358591121105155,0.3238414799272984,0.1782294372483853,0.4966932237122057,0.01,0.010817040990078656,0.2719574823672422,0.09100443984375846,0.6262210367989203,5.793751093080545e-17,0.341938187864117,parity_visibility,4.440892098500626e-16,0.010817040990078656,
Type3,16,random_boundary_15,random,0.0012358591121105155,0.3238414799272984,0.1782294372483853,0.4966932237122057,0.02,0.021345025966161217,0.27041104818694683,0.09888713960927926,0.6093567862376122,5.552040173453918e-17,0.3047623770858783,parity_visibility,4.440892098500626e-16,0.021345025966161217,
Type3,16,random_boundary_15,random,0.0012358591121105155,0.3238414799272984,0.1782294372483853,0.4966932237122057,0.05,0.05121362192869969,0.2661835588631296,0.12100715436167837,0.5615956648464921,5.0710315304423926e-17,0.21471311944936883,parity_visibility,2.220446049250313e-16,0.05121362192869969,
Type3,16,random_boundary_15,random,0.0012358591121105155,0.3238414799272984,0.1782294372483853,0.4966932237122057,0.1,0.09529265510076983,0.2604340795973506,0.1529050292093805,0.49136823609249886,9.00136162211893e-17,0.11767460538440506,parity_visibility,2.220446049250313e-16,0.09529265510076983,
Type3,16,random_boundary_15,random,0.0012358591121105155,0.3238414799272984,0.1782294372483853,0.4966932237122057,0.15,0.1323923168515417,0.25614544877330636,0.1789129005597506,0.4325493338154012,1.0966084640341471e-16,0.06292239412478288,parity_visibility,0.0,0.1323923168515417,
Type3,16,random_boundary_15,random,0.0012358591121105155,0.3238414799272984,0.1782294372483853,0.4966932237122057,0.2,0.1628594823279053,0.2531086048679209,0.1995315675626479,0.38450034524152554,1.437891116139366e-16,0.032708108504778205,parity_visibility,3.3306690738754696e-16,0.1628594823279053,
Type3,16,random_boundary_15,random,0.0012358591121105155,0.3238414799272984,0.1782294372483853,0.4966932237122057,0.3,0.20614095404996216,0.2498904459187803,0.22715123235084758,0.3168173676804098,2.1925192768160364e-15,0.00796625589774451,parity_visibility,2.220446049250313e-16,0.20614095404996216,
Type3,16,random_boundary_16,random,0.8195517912471175,0.000730216932130334,0.10026401588808131,0.07945397593267073,0.0,0.976212802914461,7.749889129916292e-07,0.014611065321732555,0.00917535677489329,1.9666823996885175e-17,0.6880314789266407,parity_visibility,1.1102230246251565e-16,7.749889129916292e-07,
Type3,16,random_boundary_16,random,0.8195517912471175,0.000730216932130334,0.10026401588808131,0.07945397593267073,0.0001,0.9759739307420494,9.900672188516983e-05,0.014680447016558452,0.009246615519506809,1.8613291069992647e-17,0.6871687457753947,parity_visibility,2.220446049250313e-16,9.900672188516983e-05,
Type3,16,random_boundary_16,random,0.8195517912471175,0.000730216932130334,0.10026401588808131,0.07945397593267073,0.001,0.9738253788969894,0.0009822921960626018,0.015304639318484036,0.009887689588463923,1.5667237746915064e-17,0.6794499601328224,parity_visibility,0.0,0.0009822921960626018,
Type3,16,random_boundary_16,random,0.8195517912471175,0.000730216932130334,0.10026401588808131,0.07945397593267073,0.005,0.9643046496235838,0.004890535265796286,0.018073495060989844,0.012731320049629857,2.0383083457954242e-17,0.6461236705239316,parity_visibility,2.220446049250313e-16,0.004890535265796286,
Type3,16,random_boundary_16,random,0.8195517912471175,0.000730216932130334,0.10026401588808131,0.07945397593267073,0.01,0.9524695094016407,0.009735523120699582,0.02152213240122779,0.016272835076431784,2.8312557099042346e-17,0.606633531930723,parity_visibility,2.220446049250313e-16,0.009735523120699582,
Type3,16,random_boundary_16,random,0.8195517912471175,0.000730216932130334,0.10026401588808131,0.07945397593267073,0.02,0.9290222959838352,0.019289793013496728,0.02837672533015978,0.02331118567250808,1.057075279484034e-16,0.5343870959272827,parity_visibility,1.1102230246251565e-16,0.019289793013496728,
Type3,16,random_boundary_16,random,0.8195517912471175,0.000730216932130334,0.10026401588808131,0.07945397593267073,0.05,0.8605400680335479,0.0468420039999572,0.04857436606531998,0.04404356190117463,1.0872244833150547e-16,0.36330122714708857,parity_visibility,3.3306690738754696e-16,0.04404356190117463,
Type3,16,random_boundary_16,random,0.8195517912471175,0.000730216932130334,0.10026401588808131,0.07945397593267073,0.1,0.7531243128397385,0.08889818292683403,0.08083801208694455,0.07713949214648266,1.7869835414987574e-16,0.18737716234644378,parity_visibility,3.3306690738754696e-16,0.07713949214648266,
Type3,16,random_boundary_16,random,0.8195517912471175,0.000730216932130334,0.10026401588808131,0.07945397593267073,0.15,0.6550875447894224,0.12585899656463737,0.11100014496451352,0.10805331368142651,1.7692038337653299e-16,0.09423495141859595,parity_visibility,2.220446049250313e-16,0.10805331368142651,
Type3,16,random_boundary_16,random,0.8195517912471175,0.000730216932130334,0.10026401588808131,0.07945397593267073,0.2,0.5675238783656845,0.15749688401486317,0.13863116755829233,0.13634807006115973,2.0163404770832643e-16,0.04610837377647033,parity_visibility,2.220446049250313e-16,0.13634807006115973,
Type3,16,random_boundary_16,random,0.8195517912471175,0.000730216932130334,0.10026401588808131,0.07945397593267073,0.3,0.427137840350873,0.20465179987697543,0.18472459925254583,0.1834857605196055,1.57445022440426e-15,0.010032711781422145,parity_visibility,2.220446049250313e-16,0.1834857605196055,
Type3,16,random_boundary_17,random,0.7240735851264705,2.9842558539692846e-05,0.13225075977696676,0.14364581253802305,0.0,0.9322121028971093,1.5835123371074122e-09,0.031098946692147106,0.036688948827231095,1.737869525716889e-17,0.5624069404897717,parity_visibility,2.220446049250313e-16,1.5835123371074122e-09,
Type3,16,random_boundary_17,random,0.7240735851264705,2.9842558539692846e-05,0.13225075977696676,0.14364581253802305,0.0001,0.9319651828844847,0.0001052475005192641,0.0311708396199943,0.03675872999500159,1.0418959022600777e-16,0.5617199674197219,parity_visibility,1.1102230246251565e-16,0.0001052475005192641,
Type3,16,random_boundary_17,random,0.7240735851264705,2.9842558539692846e-05,0.13225075977696676,0.14364581253802305,0.001,0.9297446433585248,0.0010514538162091872,0.031817500907718545,0.03738640191754708,1.4751868803876187e-16,0.5555727790029046,parity_visibility,4.440892098500626e-16,0.0010514538162091872,
Type3,16,random_boundary_17,random,0.7240735851264705,2.9842558539692846e-05,0.13225075977696676,0.14364581253802305,0.005,0.9199136296362606,0.00523484071566801,0.03468333293767769,0.04016819671039355,3.64470101306317e-17,0.5290126920554236,parity_visibility,2.220446049250313e-16,0.00523484071566801,
Type3,16,random_boundary_17,random,0.7240735851264705,2.9842558539692846e-05,0.13225075977696676,0.14364581253802305,0.01,0.9077128822998303,0.010413416757135276,0.03824652606941739,0.043627174873617024,4.611795561093595e-17,0.49749774018265736,parity_visibility,1.1102230246251565e-16,0.010413416757135276,
Type3,16,random_boundary_17,random,0.7240735851264705,2.9842558539692846e-05,0.13225075977696676,0.14364581253802305,0.02,0.8836089995168223,0.020600414560145164,0.04530778104995352,0.05048280487307895,6.647673813040449e-17,0.439711174882832,parity_visibility,1.1102230246251565e-16,0.020600414560145164,
Type3,16,random_boundary_17,random,0.7240735851264705,2.9842558539692846e-05,0.13225075977696676,0.14364581253802305,0.05,0.8137577760248469,0.049776811728793315,0.06594210336466554,0.07052330888169392,8.929598232963039e-17,0.3020372829884903,parity_visibility,3.3306690738754696e-16,0.049776811728793315,
Type3,16,random_boundary_17,random,0.7240735851264705,2.9842558539692846e-05,0.13225075977696676,0.14364581253802305,0.1,0.7060564991698798,0.09365320415042322,0.09830901269975786,0.101981283979939,1.2809850724235682e-16,0.15863829741573846,parity_visibility,1.1102230246251565e-16,0.09365320415042322,
Type3,16,random_boundary_17,random,0.7240735851264705,2.9842558539692846e-05,0.13225075977696676,0.14364581253802305,0.15,0.6101002265535153,0.13141888251918193,0.12780524110865207,0.13067564981865074,1.9348496515323345e-16,0.08132455911846903,parity_visibility,0.0,0.12780524110865207,
Type3,16,random_boundary_17,random,0.7240735851264705,2.9842558539692846e-05,0.13225075977696676,0.14364581253802305,0.2,0.5266475610480131,0.16301955370186466,0.15407619645974258,0.15625668879037957,2.614812996849472e-16,0.04058334814665716,parity_visibility,0.0,0.15407619645974258,
Type3,16,random_boundary_17,random,0.7240735851264705,2.9842558539692846e-05,0.13225075977696676,0.14364581253802305,0.3,0.3983151282618024,0.20853165713529548,0.1960075897960432,0.1971456248068588,7.467325255821294e-16,0.009180697176583291,parity_visibility,2.220446049250313e-16,0.1960075897960432,
Type3,16,random_boundary_18,random,0.023370678547344207,0.9747703469811628,1.2231420436184966e-07,0.0018588521572884364,0.0,0.0005744958211468052,0.9994218697687457,1.5736167540887932e-14,3.63441009157452e-06,1.5342466845382088e-17,0.9507268733008962,parity_visibility,2.220446049250313e-16,1.5736167540887932e-14,
Type3,16,random_boundary_18,random,0.023370678547344207,0.9747703469811628,1.2231420436184966e-07,0.0018588521572884364,0.0001,0.0006631095669007973,0.9992056683836618,6.379437423163614e-05,6.742767520580098e-05,1.9546465692704138e-17,0.9494966055547402,parity_visibility,0.0,6.379437423163614e-05,
Type3,16,random_boundary_18,random,0.023370678547344207,0.9747703469811628,1.2231420436184966e-07,0.0018588521572884364,0.001,0.0014600473399759035,0.9972606918160539,0.0006378187598682035,0.0006414420841019512,8.806193593913496e-17,0.9384914289080357,parity_visibility,0.0,0.0006378187598682035,
Type3,16,random_boundary_18,random,0.023370678547344207,0.9747703469811628,1.2231420436184966e-07,0.0018588521572884364,0.005,0.004989199626027594,0.9886346315256034,0.003186294876070232,0.0031898739722986576,8.35641047292981e-17,0.8910162293913202,parity_visibility,1.1102230246251565e-16,0.003186294876070232,
Type3,16,random_boundary_18,random,0.023370678547344207,0.9747703469811628,1.2231420436184966e-07,0.0018588521572884364,0.01,0.009371116415387938,0.9778943765971639,0.006365491457407386,0.006369015530040683,5.1903825934126656e-17,0.8348490558270525,parity_visibility,1.1102230246251565e-16,0.006365491457407386,
Type3,16,random_boundary_18,random,0.023370678547344207,0.9747703469811628,1.2231420436184966e-07,0.0018588521572884364,0.02,0.01803555507540328,0.956557251284543,0.012701889365615717,0.012705304274437716,4.47451160954491e-17,0.7323653629600113,parity_visibility,2.220446049250313e-16,0.012701889365615717,
Type3,16,random_boundary_18,random,0.023370678547344207,0.9747703469811628,1.2231420436184966e-07,0.0018588521572884364,0.05,0.043214329020338414,0.8937402185683754,0.031521178842180114,0.03152427356910594,1.0905962593269937e-16,0.4914111981122992,parity_visibility,2.220446049250313e-16,0.031521178842180114,
Type3,16,random_boundary_18,random,0.023370678547344207,0.9747703469811628,1.2231420436184966e-07,0.0018588521572884364,0.1,0.0823259180189533,0.7933862534745254,0.06214262061976105,0.06214520788676005,5.525348444740476e-17,0.24747344250618353,parity_visibility,2.220446049250313e-16,0.06214262061976105,
Type3,16,random_boundary_18,random,0.023370678547344207,0.9747703469811628,1.2231420436184966e-07,0.0018588521572884364,0.15,0.1176060354346876,0.6992271867694652,0.09158233075339227,0.09158444704245493,9.188837526527261e-17,0.12123207028572355,parity_visibility,0.0,0.09158233075339227,
Type3,16,random_boundary_18,random,0.023370678547344207,0.9747703469811628,1.2231420436184966e-07,0.0018588521572884364,0.2,0.14874569199195373,0.6123059561809261,0.11947333255743825,0.11947501926968168,4.569879362040444e-16,0.0576618394035782,parity_visibility,2.220446049250313e-16,0.11947333255743825,
Type3,16,random_boundary_18,random,0.023370678547344207,0.9747703469811628,1.2231420436184966e-07,0.0018588521572884364,0.3,0.1976222033683353,0.4647461855375822,0.16881531956784265,0.16881629152623953,4.667515074750762e-16,0.011814372557380035,parity_visibility,2.220446049250313e-16,0.16881531956784265,
Type3,16,random_boundary_19,random,0.44885933893756963,0.005588487083371854,0.5451960127232626,0.0003561612557960057,0.0,0.40396355757925295,6.261958140963396e-05,0.5959735684991392,2.543401980294431e-07,2.986440667237867e-17,0.4987447564795364,parity_visibility,2.220446049250313e-16,2.543401980294431e-07,
Type3,16,random_boundary_19,random,0.44885933893756963,0.005588487083371854,0.5451960127232626,0.0003561612557960057,0.0001,0.4038995022183865,0.00016031167565512923,0.595837417447364,0.00010276865859436888,5.530868801536399e-17,0.49814685255768043,parity_visibility,0.0,0.00010276865859436888,
Type3,16,random_boundary_19,random,0.44885933893756963,0.005588487083371854,0.5451960127232626,0.0003561612557960057,0.001,0.4033236258548671,0.0010387011542941009,0.5946132447956803,0.0010244281951583842,4.605415572034706e-17,0.49279609541950403,parity_visibility,1.1102230246251565e-16,0.0010244281951583842,
Type3,16,random_boundary_19,random,0.44885933893756963,0.005588487083371854,0.5451960127232626,0.0003561612557960057,0.005,0.4007777461401244,0.00492432373459051,0.589198393372518,0.005099536752766746,1.0428297300345993e-16,0.4696648866533166,parity_visibility,3.3306690738754696e-16,0.00492432373459051,
Type3,16,random_boundary_19,random,0.44885933893756963,0.005588487083371854,0.5451960127232626,0.0003561612557960057,0.01,0.39762667765106235,0.00973903564925766,0.5824896447941752,0.010144641905504601,7.636508604595792e-17,0.4421914843920374,parity_visibility,2.220446049250313e-16,0.00973903564925766,
Type3,16,random_boundary_19,random,0.44885933893756963,0.005588487083371854,0.5451960127232626,0.0003561612557960057,0.02,0.3914295835866645,0.019225949931430245,0.5692735181390515,0.020070948342853605,5.975675140314686e-17,0.39173268292682584,parity_visibility,2.220446049250313e-16,0.019225949931430245,
Type3,16,random_boundary_19,random,0.44885933893756963,0.005588487083371854,0.5451960127232626,0.0003561612557960057,0.05,0.3736922779645515,0.04652015198305231,0.531272100694608,0.04851546935778791,2.452075500107736e-17,0.2709908287308498,parity_visibility,3.3306690738754696e-16,0.04652015198305231,
Type3,16,random_boundary_19,random,0.44885933893756963,0.005588487083371854,0.5451960127232626,0.0003561612557960057,0.1,0.34705181672268937,0.0879643286817592,0.47363932803207737,0.09134452656347403,1.2073656542832408e-16,0.14407443170742162,parity_visibility,0.0,0.0879643286817592,
